time,low95:S:France__all,S:France__all,high95:S:France__all,low95:A:France__all,A:France__all,high95:A:France__all,low95:I:France__all,I:France__all,high95:I:France__all,low95:France__Sentinelles__inc,France__Sentinelles__inc,high95:France__Sentinelles__inc
189,5.9326e+07,5.9437e+07,5.95479e+07,363863,394261,424660,2.59844e+06,2.67301e+06,2.74758e+06,8462.91,8764.1,9065.3
190,5.9285e+07,5.93963e+07,5.95076e+07,370364,400928,431491,2.62232e+06,2.6971e+06,2.77188e+06,8549.46,8851.61,9153.76
191,5.93192e+07,5.94308e+07,5.95425e+07,360445,391183,421921,2.59518e+06,2.67018e+06,2.74517e+06,8367.26,8670.49,8973.72
192,5.93457e+07,5.94576e+07,5.95696e+07,352336,383230,414123,2.57326e+06,2.64846e+06,2.72365e+06,8307.8,8610.96,8914.12
193,5.93174e+07,5.94297e+07,5.95419e+07,356198,387232,418266,2.58848e+06,2.66385e+06,2.73922e+06,8425.15,8728.3,9031.45
194,5.92795e+07,5.93921e+07,5.95046e+07,362101,393280,424458,2.61023e+06,2.68579e+06,2.76135e+06,8507.26,8811.23,9115.19
195,5.92549e+07,5.93677e+07,5.94806e+07,365062,396393,427725,2.62299e+06,2.69874e+06,2.77449e+06,8532.25,8837.19,9142.12
196,5.92323e+07,5.93454e+07,5.94586e+07,367552,399040,430528,2.63439e+06,2.71033e+06,2.78628e+06,8566.72,8872.44,9178.16
197,5.92204e+07,5.93339e+07,5.94474e+07,367687,399333,430979,2.63848e+06,2.71463e+06,2.79078e+06,8566.89,8873.37,9179.85
198,5.91979e+07,5.93118e+07,5.94256e+07,370103,401905,433708,2.64973e+06,2.72608e+06,2.80242e+06,8616.41,8923.49,9230.57
199,5.91814e+07,5.92956e+07,5.94098e+07,371208,403169,435130,2.65696e+06,2.7335e+06,2.81005e+06,8632.65,8940.49,9248.33
200,5.91158e+07,5.92303e+07,5.93448e+07,382912,415031,447150,2.69749e+06,2.77424e+06,2.85099e+06,8823.56,9132.08,9440.6
201,5.90266e+07,5.91414e+07,5.92563e+07,399575,431869,464163,2.75405e+06,2.83102e+06,2.90799e+06,9035.54,9345.49,9655.45
202,5.89007e+07,5.90159e+07,5.91312e+07,423945,456439,488934,2.83547e+06,2.91268e+06,2.98989e+06,9344.94,9656.72,9968.51
203,5.87994e+07,5.89152e+07,5.90309e+07,442680,475413,508146,2.90016e+06,2.97766e+06,3.05515e+06,9524.62,9838.84,10153.1
204,5.87156e+07,5.88319e+07,5.89481e+07,457434,490435,523435,2.95312e+06,3.03092e+06,3.10873e+06,9674.3,9990.66,10307
205,5.86031e+07,5.87199e+07,5.88367e+07,478195,511484,544773,3.02553e+06,3.10367e+06,3.1818e+06,9946.16,10264.4,10582.7
206,5.8517e+07,5.86344e+07,5.87518e+07,492981,526590,560199,3.08005e+06,3.15853e+06,3.23702e+06,10088.5,10409.2,10729.9
207,5.84576e+07,5.85756e+07,5.86936e+07,501831,535781,569730,3.11653e+06,3.19539e+06,3.27425e+06,10171.3,10494.1,10816.8
208,5.84334e+07,5.85521e+07,5.86708e+07,502951,537251,571551,3.1291e+06,3.20835e+06,3.28759e+06,10165,10489.5,10814
209,5.84286e+07,5.8548e+07,5.86673e+07,499884,534530,569177,3.12857e+06,3.2082e+06,3.28783e+06,10138.2,10463.9,10789.6
210,5.83629e+07,5.84829e+07,5.86029e+07,510017,544999,579980,3.16925e+06,3.24926e+06,3.32928e+06,10350.7,10677.4,11004
211,5.8298e+07,5.84187e+07,5.85393e+07,519842,555170,590498,3.20935e+06,3.28976e+06,3.37017e+06,10479.4,10807.9,11136.4
212,5.82411e+07,5.83624e+07,5.84838e+07,527832,563517,599202,3.24409e+06,3.32491e+06,3.40573e+06,10581.5,10911.8,11242.1
213,5.82006e+07,5.83227e+07,5.84448e+07,532139,568189,604239,3.26764e+06,3.34888e+06,3.43012e+06,10635.9,10968,11300.1
214,5.81185e+07,5.82413e+07,5.83641e+07,545431,581846,618261,3.31935e+06,3.40101e+06,3.48268e+06,10858.3,11191.9,11525.6
215,5.80793e+07,5.82028e+07,5.83264e+07,549267,586063,622859,3.34213e+06,3.42424e+06,3.50635e+06,10875.6,11211.4,11547.2
216,5.80594e+07,5.81838e+07,5.83081e+07,548827,586003,623180,3.35175e+06,3.43431e+06,3.51687e+06,10881.6,11218.9,11556.3
217,5.80302e+07,5.81553e+07,5.82804e+07,550443,587991,625540,3.36771e+06,3.45072e+06,3.53373e+06,10946.2,11285,11623.7
218,5.79839e+07,5.81098e+07,5.82356e+07,555748,593665,631582,3.39514e+06,3.4786e+06,3.56206e+06,11057.6,11397.7,11737.9
219,5.79231e+07,5.80498e+07,5.81764e+07,564157,602443,640730,3.43233e+06,3.51626e+06,3.60019e+06,11196.9,11538.8,11880.7
220,5.78469e+07,5.79744e+07,5.81018e+07,575838,614500,653163,3.47992e+06,3.56433e+06,3.64873e+06,11370.9,11714.8,12058.6
221,5.78045e+07,5.79328e+07,5.80611e+07,579970,619021,658071,3.50473e+06,3.58963e+06,3.67452e+06,11407.7,11753.7,12099.7
222,5.77523e+07,5.78814e+07,5.80106e+07,586196,625634,665071,3.5361e+06,3.6215e+06,3.70689e+06,11522.2,11869.9,12217.6
223,5.76978e+07,5.78278e+07,5.79578e+07,592847,632673,672500,3.56899e+06,3.6549e+06,3.7408e+06,11631.8,11981.4,12331
224,5.76615e+07,5.77923e+07,5.79232e+07,595429,635648,675867,3.58969e+06,3.67612e+06,3.76254e+06,11676,12027.5,12379.1
225,5.75925e+07,5.77242e+07,5.7856e+07,605176,645783,686390,3.63232e+06,3.71926e+06,3.80621e+06,11855.8,12209.1,12562.4
226,5.7513e+07,5.76456e+07,5.77782e+07,617123,658126,699129,3.682e+06,3.76948e+06,3.85697e+06,12030.1,12385.5,12741
227,5.74642e+07,5.75978e+07,5.77314e+07,622105,663515,704924,3.711e+06,3.79903e+06,3.88707e+06,12085.1,12442.9,12800.7
228,5.73739e+07,5.75084e+07,5.76429e+07,636245,678061,719876,3.76791e+06,3.85651e+06,3.94511e+06,12322.1,12681.8,13041.6
229,5.73148e+07,5.74502e+07,5.75857e+07,643290,685525,727761,3.80393e+06,3.89311e+06,3.98229e+06,12399.5,12761.8,13124.1
230,5.72757e+07,5.74121e+07,5.75485e+07,645786,688443,731100,3.82649e+06,3.91626e+06,4.00603e+06,12447.7,12812.2,13176.6
231,5.72171e+07,5.73545e+07,5.74919e+07,652588,695662,738737,3.86209e+06,3.95245e+06,4.04282e+06,12587.9,12954.3,13320.7
232,5.71818e+07,5.73203e+07,5.74587e+07,654079,697571,741064,3.88198e+06,3.97296e+06,4.06393e+06,12623.6,12992.2,13360.8
233,5.71463e+07,5.72858e+07,5.74252e+07,655614,699518,743422,3.90204e+06,3.99363e+06,4.08522e+06,12689.7,13060.3,13430.8
234,5.70917e+07,5.72322e+07,5.73726e+07,661409,705718,750026,3.93487e+06,4.02708e+06,4.11928e+06,12820.1,13192.6,13565
235,5.70217e+07,5.71631e+07,5.73046e+07,670587,715300,760012,3.978e+06,4.07083e+06,4.16367e+06,12978.8,13353.5,13728.2
236,5.69531e+07,5.70956e+07,5.72381e+07,679317,724439,769560,4.02016e+06,4.11364e+06,4.20711e+06,13113.9,13491,13868
237,5.69225e+07,5.7066e+07,5.72095e+07,679391,724926,770460,4.03694e+06,4.13107e+06,4.2252e+06,13122.9,13502.4,13881.9
238,5.68424e+07,5.6987e+07,5.71316e+07,690607,736545,782484,4.08674e+06,4.18152e+06,4.27631e+06,13344,13725.5,14107
239,5.68123e+07,5.69579e+07,5.71036e+07,690385,736735,783084,4.10313e+06,4.19859e+06,4.29405e+06,13337.9,13722,14106.1
240,5.67886e+07,5.69354e+07,5.70821e+07,688695,735445,782196,4.11514e+06,4.21127e+06,4.30741e+06,13370.2,13756.3,14142.4
241,5.67517e+07,5.68995e+07,5.70473e+07,690044,737184,784323,4.13599e+06,4.23281e+06,4.32962e+06,13454.4,13842.5,14230.6
242,5.66717e+07,5.68206e+07,5.69695e+07,701148,748669,796190,4.1856e+06,4.28309e+06,4.38059e+06,13665.6,14055.8,14446.1
243,5.66033e+07,5.67533e+07,5.69033e+07,709444,757354,805264,4.22742e+06,4.32561e+06,4.42381e+06,13787.9,14180.8,14573.7
244,5.6545e+07,5.66961e+07,5.68472e+07,715341,763643,811944,4.26255e+06,4.36145e+06,4.46034e+06,13890.5,14286,14681.4
245,5.65179e+07,5.66701e+07,5.68223e+07,714043,762735,811427,4.2768e+06,4.37642e+06,4.47604e+06,13901.8,14299.7,14697.6
246,5.65003e+07,5.66536e+07,5.68069e+07,710599,759670,808740,4.28467e+06,4.38501e+06,4.48534e+06,13917.8,14317.8,14717.8
247,5.64902e+07,5.66446e+07,5.67991e+07,705476,754911,804346,4.28742e+06,4.38847e+06,4.48953e+06,13919.7,14321.8,14723.8
248,5.64686e+07,5.66241e+07,5.67797e+07,703053,752836,802618,4.29777e+06,4.39954e+06,4.50131e+06,13967.5,14371.5,14775.4
249,5.64415e+07,5.65981e+07,5.67548e+07,701925,752043,802161,4.31174e+06,4.41423e+06,4.51672e+06,14020,14426,14832.1
250,5.64286e+07,5.65863e+07,5.6744e+07,697567,748010,798453,4.31619e+06,4.4194e+06,4.52261e+06,14020.4,14428.6,14836.7
251,5.64167e+07,5.65755e+07,5.67343e+07,693021,743775,794528,4.31984e+06,4.42377e+06,4.5277e+06,14032.5,14442.7,14852.8
252,5.63892e+07,5.6549e+07,5.67089e+07,692147,743197,794246,4.33393e+06,4.43857e+06,4.54321e+06,14096.1,14508.2,14920.3
253,5.63877e+07,5.65487e+07,5.67096e+07,685289,736625,787960,4.33051e+06,4.43586e+06,4.54122e+06,14059.1,14473.3,14887.6
254,5.63523e+07,5.65143e+07,5.66763e+07,686335,737939,789544,4.3497e+06,4.45576e+06,4.56183e+06,14157.6,14573.7,14989.8
255,5.63221e+07,5.64852e+07,5.66482e+07,686156,738023,789890,4.36534e+06,4.47212e+06,4.57889e+06,14203.9,14622.2,15040.5
256,5.63129e+07,5.64769e+07,5.6641e+07,681184,733306,785427,4.36699e+06,4.47449e+06,4.58198e+06,14189.3,14609.8,15030.2
257,5.62897e+07,5.64548e+07,5.66199e+07,679465,731827,784189,4.37781e+06,4.48601e+06,4.59421e+06,14239.5,14661.9,15084.2
258,5.62635e+07,5.64296e+07,5.65957e+07,678483,731076,783670,4.39065e+06,4.49955e+06,4.60845e+06,14285.2,14709.6,15134.1
259,5.61947e+07,5.63618e+07,5.65289e+07,687316,740132,792947,4.43193e+06,4.54154e+06,4.65115e+06,14461.3,14887.8,15314.4
260,5.61483e+07,5.63164e+07,5.64845e+07,690845,743887,796930,4.45821e+06,4.56853e+06,4.67885e+06,14525.1,14954.2,15383.3
261,5.61385e+07,5.63076e+07,5.64767e+07,685925,739192,792458,4.46003e+06,4.57107e+06,4.6821e+06,14496.7,14928.1,15359.5
262,5.61048e+07,5.62749e+07,5.64451e+07,686563,740040,793517,4.47774e+06,4.58948e+06,4.70122e+06,14578,15011.4,15444.8
263,5.60618e+07,5.6233e+07,5.64041e+07,689327,743009,796692,4.50165e+06,4.6141e+06,4.72654e+06,14665.1,15100.7,15536.2
264,5.60093e+07,5.61814e+07,5.63535e+07,694247,748130,802014,4.53195e+06,4.64511e+06,4.75826e+06,14773,15210.8,15648.7
265,5.59552e+07,5.61283e+07,5.63014e+07,699439,753524,807609,4.56328e+06,4.67715e+06,4.79101e+06,14876.6,15316.8,15757
266,5.58943e+07,5.60683e+07,5.62424e+07,706114,760400,814686,4.5992e+06,4.71378e+06,4.82836e+06,14999.9,15442.5,15885.1
267,5.584e+07,5.60151e+07,5.61901e+07,711158,765647,820135,4.63067e+06,4.74596e+06,4.86126e+06,15096.3,15541.4,15986.5
268,5.58006e+07,5.59767e+07,5.61527e+07,712720,767411,822103,4.65216e+06,4.76818e+06,4.88419e+06,15152.9,15600.5,16048
269,5.57325e+07,5.59096e+07,5.60866e+07,720799,775689,830579,4.69287e+06,4.8096e+06,4.92633e+06,15311.7,15761.5,16211.4
270,5.56695e+07,5.58475e+07,5.60255e+07,727602,782693,837785,4.73023e+06,4.84769e+06,4.96515e+06,15428.8,15881.2,16333.6
271,5.56095e+07,5.57885e+07,5.59675e+07,733605,788901,844196,4.7656e+06,4.88379e+06,5.00197e+06,15541.3,15996.2,16451.1
272,5.55437e+07,5.57237e+07,5.59037e+07,740798,796298,851799,4.8048e+06,4.92371e+06,5.04263e+06,15674.1,16131.5,16588.9
273,5.54879e+07,5.56689e+07,5.58499e+07,745621,801329,857037,4.83736e+06,4.95701e+06,5.07665e+06,15771.3,16231.3,16691.3
274,5.54185e+07,5.56005e+07,5.57825e+07,753428,809343,865258,4.87904e+06,4.99941e+06,5.11979e+06,15919.2,16381.6,16844.1
275,5.53266e+07,5.55096e+07,5.56925e+07,766202,822328,878453,4.93594e+06,5.05706e+06,5.17817e+06,16124.3,16589.3,17054.4
276,5.52964e+07,5.54803e+07,5.56643e+07,764821,821166,877511,4.95132e+06,5.07318e+06,5.19505e+06,16119.8,16587.7,17055.6
277,5.52172e+07,5.54022e+07,5.55872e+07,774491,831047,887604,4.99966e+06,5.12226e+06,5.24486e+06,16320.7,16790.9,17261.1
278,5.51562e+07,5.53421e+07,5.55281e+07,779909,836682,893455,5.03579e+06,5.15914e+06,5.28249e+06,16422.5,16895.4,17368.3
279,5.51201e+07,5.53071e+07,5.54941e+07,779625,836615,893605,5.05507e+06,5.17917e+06,5.30326e+06,16463.9,16939.3,17414.7
280,5.50547e+07,5.52427e+07,5.54307e+07,785917,843116,900316,5.09412e+06,5.21896e+06,5.3438e+06,16617,17094.8,17572.5
281,5.50125e+07,5.52015e+07,5.53905e+07,786909,844319,901729,5.11751e+06,5.24309e+06,5.36867e+06,16673.4,17153.8,17634.1
282,5.49605e+07,5.51505e+07,5.53405e+07,790051,847667,905282,5.14743e+06,5.27376e+06,5.40008e+06,16779.8,17262.5,17745.2
283,5.48626e+07,5.50536e+07,5.52446e+07,803363,861180,918998,5.20845e+06,5.33551e+06,5.46258e+06,17017.8,17502.9,17988.1
284,5.47881e+07,5.49801e+07,5.51721e+07,811237,869267,927297,5.25371e+06,5.38152e+06,5.50933e+06,17145.1,17633.1,18121.2
285,5.47437e+07,5.49367e+07,5.51296e+07,812303,870548,928793,5.27861e+06,5.40717e+06,5.53573e+06,17200.9,17691.6,18182.3
286,5.4694e+07,5.4888e+07,5.5082e+07,814503,872958,931413,5.30702e+06,5.43633e+06,5.56564e+06,17298.4,17791.5,18284.7
287,5.46598e+07,5.48548e+07,5.50497e+07,813248,871909,930570,5.32491e+06,5.45496e+06,5.58502e+06,17344.3,17839.8,18335.4
288,5.46076e+07,5.48036e+07,5.49995e+07,815970,874828,933685,5.35495e+06,5.48574e+06,5.61653e+06,17457.9,17955.7,18453.5
289,5.45604e+07,5.47574e+07,5.49543e+07,817534,876586,935638,5.38154e+06,5.51307e+06,5.6446e+06,17540.8,18041.1,18541.4
290,5.4502e+07,5.46999e+07,5.48978e+07,821529,880770,940012,5.41576e+06,5.54802e+06,5.68028e+06,17662,18164.7,18667.4
291,5.44533e+07,5.46522e+07,5.4851e+07,823334,882763,942191,5.44338e+06,5.57637e+06,5.70936e+06,17744.5,18249.6,18754.7
292,5.44046e+07,5.46045e+07,5.48044e+07,825074,884686,944298,5.47088e+06,5.6046e+06,5.73832e+06,17834.5,18342,18849.5
293,5.43719e+07,5.45727e+07,5.47735e+07,823330,883121,942913,5.48756e+06,5.622e+06,5.75644e+06,17876.6,18386.5,18896.3
294,5.43252e+07,5.4527e+07,5.47287e+07,824629,884591,944552,5.51363e+06,5.6488e+06,5.78396e+06,17973.5,18485.6,18997.8
295,5.42882e+07,5.44909e+07,5.46936e+07,823818,883945,944073,5.53312e+06,5.66899e+06,5.80487e+06,18029.9,18544.3,19058.8
296,5.4269e+07,5.44726e+07,5.46763e+07,819162,879448,939734,5.54036e+06,5.67695e+06,5.81353e+06,18040.1,18556.8,19073.4
297,5.42345e+07,5.44391e+07,5.46436e+07,817887,878321,938754,5.55798e+06,5.69526e+06,5.83254e+06,18110.7,18629.4,19148.1
298,5.41976e+07,5.4403e+07,5.46085e+07,817154,877728,938301,5.5772e+06,5.71516e+06,5.85313e+06,18176,18696.9,19217.7
299,5.4182e+07,5.43883e+07,5.45947e+07,811860,872567,933274,5.58179e+06,5.72044e+06,5.85909e+06,18175.1,18698.2,19221.2
300,5.41877e+07,5.4395e+07,5.46022e+07,802098,862926,923755,5.57169e+06,5.71102e+06,5.85034e+06,18127,18652,19176.9
301,5.41651e+07,5.43731e+07,5.45812e+07,798574,859508,920442,5.58092e+06,5.72089e+06,5.86087e+06,18180.4,18707.1,19233.8
302,5.41738e+07,5.43827e+07,5.45916e+07,788432,849462,910492,5.56858e+06,5.7092e+06,5.84983e+06,18117.5,18646.1,19174.7
303,5.41727e+07,5.43824e+07,5.45921e+07,780551,841661,902771,5.56282e+06,5.70407e+06,5.84532e+06,18107.7,18638,19168.2
304,5.41929e+07,5.44034e+07,5.46139e+07,768308,829484,890660,5.54239e+06,5.68425e+06,5.82611e+06,18026.8,18558.7,19090.6
305,5.41871e+07,5.43984e+07,5.46096e+07,761783,823007,884232,5.53966e+06,5.68211e+06,5.82456e+06,18038.9,18572.2,19105.5
306,5.41707e+07,5.43827e+07,5.45946e+07,757609,818871,880133,5.54411e+06,5.68714e+06,5.83016e+06,18062.3,18597.2,19132.1
307,5.41623e+07,5.43749e+07,5.45876e+07,751832,813123,874414,5.54303e+06,5.68662e+06,5.8302e+06,18054,18590.5,19127.1
308,5.41695e+07,5.43828e+07,5.45962e+07,742878,804187,865497,5.53113e+06,5.67526e+06,5.8194e+06,18005.1,18543.1,19081.2
309,5.41779e+07,5.43919e+07,5.46059e+07,733833,795148,856464,5.5183e+06,5.66297e+06,5.80764e+06,17963.8,18503.3,19042.8
310,5.41749e+07,5.43895e+07,5.46042e+07,727333,788641,849949,5.51322e+06,5.6584e+06,5.80359e+06,17956.7,18497.5,19038.3
311,5.41921e+07,5.44073e+07,5.46225e+07,716747,778038,839330,5.4942e+06,5.63988e+06,5.78556e+06,17881.7,18423.8,18966
312,5.42144e+07,5.44302e+07,5.4646e+07,705279,766539,827800,5.47152e+06,5.61767e+06,5.76383e+06,17805.8,18349,18892.3
313,5.42354e+07,5.44518e+07,5.46681e+07,694287,755502,816716,5.44963e+06,5.59624e+06,5.74285e+06,17737,18281.2,18825.5
314,5.42381e+07,5.44549e+07,5.46718e+07,687295,748450,809605,5.44031e+06,5.58735e+06,5.73439e+06,17720.6,18265.9,18811.1
315,5.42145e+07,5.44318e+07,5.46491e+07,685837,746924,808010,5.44898e+06,5.59643e+06,5.74388e+06,17767.6,18313.9,18860.2
316,5.42137e+07,5.44315e+07,5.46493e+07,679714,740729,801743,5.44191e+06,5.58976e+06,5.73762e+06,17729.7,18277.3,18824.9
317,5.41884e+07,5.44067e+07,5.46249e+07,678716,739651,800585,5.45161e+06,5.59986e+06,5.7481e+06,17778.6,18327.2,18875.8
318,5.41874e+07,5.44061e+07,5.46247e+07,672781,733633,794485,5.4446e+06,5.59322e+06,5.74185e+06,17740.1,18289.9,18839.7
319,5.41968e+07,5.44159e+07,5.4635e+07,664820,725582,786344,5.43033e+06,5.57932e+06,5.72831e+06,17687.5,18238.3,18789.1
320,5.42185e+07,5.44379e+07,5.46574e+07,654500,715163,775826,5.40751e+06,5.55685e+06,5.70618e+06,17606.2,18157.8,18709.4
321,5.42069e+07,5.44267e+07,5.46465e+07,651132,711684,772236,5.40761e+06,5.55727e+06,5.70693e+06,17629.5,18181.8,18734.1
322,5.42153e+07,5.44355e+07,5.46556e+07,643751,704189,764626,5.39379e+06,5.54376e+06,5.69373e+06,17572,18125.2,18678.4
323,5.42082e+07,5.44286e+07,5.4649e+07,639663,699977,760292,5.39072e+06,5.54098e+06,5.69123e+06,17573,18126.9,18680.8
324,5.42126e+07,5.44333e+07,5.4654e+07,633307,693494,753680,5.37957e+06,5.53011e+06,5.68065e+06,17529.9,18084.5,18639.1
325,5.42159e+07,5.44369e+07,5.46579e+07,627287,687340,747392,5.36915e+06,5.51994e+06,5.67074e+06,17497.4,18052.7,18607.9
326,5.42003e+07,5.44215e+07,5.46427e+07,625179,685091,745003,5.3718e+06,5.52284e+06,5.67388e+06,17518.9,18074.8,18630.6
327,5.41695e+07,5.43909e+07,5.46123e+07,626141,685911,745680,5.38492e+06,5.5362e+06,5.68747e+06,17571.8,18128.3,18684.8
328,5.408e+07,5.43016e+07,5.45232e+07,638793,698421,758049,5.43869e+06,5.59019e+06,5.74169e+06,17784.5,18341.9,18899.2
329,5.40317e+07,5.42536e+07,5.44754e+07,643026,702527,762028,5.46396e+06,5.61571e+06,5.76746e+06,17840.2,18398.9,18957.6
330,5.3965e+07,5.41871e+07,5.44092e+07,650829,710206,769584,5.50198e+06,5.65398e+06,5.80597e+06,17976,18535.7,19095.4
331,5.39015e+07,5.41238e+07,5.43461e+07,657867,717130,776393,5.53785e+06,5.6901e+06,5.84235e+06,18090.7,18651.6,19212.5
332,5.38911e+07,5.41137e+07,5.43362e+07,654298,713455,772611,5.53683e+06,5.68934e+06,5.84185e+06,18052.9,18615,19177.1
333,5.38304e+07,5.40532e+07,5.4276e+07,660683,719729,778775,5.57073e+06,5.72349e+06,5.87625e+06,18196.4,18759.2,19322
334,5.37536e+07,5.39766e+07,5.41997e+07,670103,729046,787989,5.61584e+06,5.76885e+06,5.92186e+06,18353.8,18917.7,19481.7
335,5.37231e+07,5.39464e+07,5.41697e+07,670294,729144,787994,5.62874e+06,5.78201e+06,5.93528e+06,18365.5,18930.7,19495.9
336,5.36983e+07,5.39219e+07,5.41454e+07,669388,728146,786903,5.63771e+06,5.79124e+06,5.94476e+06,18391.4,18957.5,19523.6
337,5.35664e+07,5.37902e+07,5.4014e+07,689261,747926,806590,5.72117e+06,5.87494e+06,6.02871e+06,18733.3,19300.3,19867.2
338,5.35067e+07,5.37308e+07,5.39549e+07,694802,753394,811987,5.75443e+06,5.90848e+06,6.06252e+06,18794.1,19362.8,19931.5
339,5.34808e+07,5.37051e+07,5.39294e+07,693743,752270,810796,5.76422e+06,5.91855e+06,6.07287e+06,18803.9,19373.7,19943.6
340,5.34583e+07,5.36829e+07,5.39075e+07,692021,750481,808940,5.77152e+06,5.92611e+06,6.0807e+06,18825.7,19396.5,19967.2
341,5.34874e+07,5.37123e+07,5.39372e+07,680463,738854,797244,5.74283e+06,5.89768e+06,6.05253e+06,18698.7,19270.3,19841.9
342,5.34454e+07,5.36705e+07,5.38956e+07,682683,740993,799303,5.76369e+06,5.91877e+06,6.07385e+06,18814.4,19386.4,19958.3
343,5.34074e+07,5.36328e+07,5.38581e+07,684085,742316,800548,5.78169e+06,5.937e+06,6.09232e+06,18870.6,19443.5,20016.3
