index,S:all,A:all,I:all,betaA:all,betaI:all,kA:all,kI:all,sto:all,rep:all,phi:all,log_like
908,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
909,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
910,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
911,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
912,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
913,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
914,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
915,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
916,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
917,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
918,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
919,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
920,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
921,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
922,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
923,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
924,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
925,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
926,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
927,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
928,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
929,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
930,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
931,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
932,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
933,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
934,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
935,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
936,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
937,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
938,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
939,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
940,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
941,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
942,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
943,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
944,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
945,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
946,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
947,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
948,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
949,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
950,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
951,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
952,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
953,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
954,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
955,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
956,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
957,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
958,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
959,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
960,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
961,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
962,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
963,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
964,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
965,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
966,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
967,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
968,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
969,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
970,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
971,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
972,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
973,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
974,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
975,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
976,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
977,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
978,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
979,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
980,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
981,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
982,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
983,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
984,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
985,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
986,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
987,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
988,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
989,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
990,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
991,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
992,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
993,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
994,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
995,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
996,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
997,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
998,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
999,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
