index,S:city1__all,S:city2__all,I:all,r0:city1__all,r0:city2__all,v:all,sto:all,rep:all,phi:CDC,phi:google,log_like
3266,0.07,0.07,5.90334e-06,21.7571,30.6827,9.93736,0.1,0.582239,0.1,0.1,-831.085156
3267,0.07,0.07,5.90334e-06,21.7571,30.6827,9.93736,0.1,0.582239,0.1,0.1,-831.085156
3268,0.07,0.07,5.90334e-06,21.7571,30.6827,9.93736,0.1,0.582239,0.1,0.1,-831.085156
3269,0.07,0.07,5.2312e-06,22.0162,31.288,10.1031,0.1,0.573981,0.1,0.1,-830.758669
3270,0.07,0.07,5.35496e-06,21.8097,31.0343,9.91296,0.1,0.587142,0.1,0.1,-829.739820
3271,0.07,0.07,5.35496e-06,21.8097,31.0343,9.91296,0.1,0.587142,0.1,0.1,-829.739820
3272,0.07,0.07,5.35496e-06,21.8097,31.0343,9.91296,0.1,0.587142,0.1,0.1,-829.739820
3273,0.07,0.07,5.30732e-06,21.9103,31.2626,10.0283,0.1,0.57673,0.1,0.1,-828.390505
3274,0.07,0.07,5.8048e-06,21.6616,30.8587,9.88196,0.1,0.580755,0.1,0.1,-825.902817
3275,0.07,0.07,5.8048e-06,21.6616,30.8587,9.88196,0.1,0.580755,0.1,0.1,-825.902817
3276,0.07,0.07,5.8048e-06,21.6616,30.8587,9.88196,0.1,0.580755,0.1,0.1,-825.902817
3277,0.07,0.07,5.8048e-06,21.6616,30.8587,9.88196,0.1,0.580755,0.1,0.1,-825.902817
